title,author,goodreads_url,cover_url,avg_rating,num_ratings,year_published,shelf
"Inanna (Sumerians, #1)",Emily H.  Wilson,https://www.goodreads.com/book/show/62844125-inanna,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1666205891l/62844125._SY75_.jpg,4.03,2492.0,2023.0,middle-eastern-fantasy
Song of Scarabs and Fallen Stars (Fateless Trilogy #1),Lindsey Sparks,https://www.goodreads.com/book/show/59919868-song-of-scarabs-and-fallen-stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1640307858l/59919868._SY75_.jpg,4.01,405.0,,middle-eastern-fantasy
"Every Spiral of Fate (This Woven Kingdom, #4)",Tahereh Mafi,https://www.goodreads.com/book/show/223097553-every-spiral-of-fate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1739564190l/223097553._SY75_.jpg,4.28,22549.0,2025.0,middle-eastern-fantasy
"All This Twisted Glory (This Woven Kingdom, #3)",Tahereh Mafi,https://www.goodreads.com/book/show/127823371-all-this-twisted-glory,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1690577593l/127823371._SY75_.jpg,4.12,49557.0,2024.0,middle-eastern-fantasy
"Daughter of the Drowned Empire (Drowned Empire, #1)",Frankie Diane Mallis,https://www.goodreads.com/book/show/59060468-daughter-of-the-drowned-empire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1635102490l/59060468._SY75_.jpg,3.84,9037.0,2022.0,middle-eastern-fantasy
The Pauper Prince and the Eucalyptus Jinn (Kindle Edition),Usman T. Malik,https://www.goodreads.com/book/show/25118473-the-pauper-prince-and-the-eucalyptus-jinn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432254708l/25118473._SY75_.jpg,3.99,604.0,2015.0,middle-eastern-fantasy
"Castle in the Air (Howl's Moving Castle, #2)",Diana Wynne Jones,https://www.goodreads.com/book/show/47520.Castle_in_the_Air,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441595370l/47520._SY75_.jpg,3.85,68777.0,1990.0,middle-eastern-fantasy
"The Daughters of Izdihar (The Alamaxa Duology, #1)",Hadeer Elsbai,https://www.goodreads.com/book/show/60833941-the-daughters-of-izdihar,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657727557l/60833941._SY75_.jpg,3.75,3591.0,2023.0,middle-eastern-fantasy
Alif the Unseen (Hardcover),G. Willow Wilson,https://www.goodreads.com/book/show/13239822-alif-the-unseen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325543155l/13239822._SY75_.jpg,3.84,17993.0,2012.0,middle-eastern-fantasy
"The Killing Moon (Dreamblood, #1)",N.K. Jemisin,https://www.goodreads.com/book/show/11774272-the-killing-moon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335835254l/11774272._SY75_.jpg,3.96,23763.0,2012.0,middle-eastern-fantasy
The Lions of Al-Rassan (Paperback),Guy Gavriel Kay,https://www.goodreads.com/book/show/104101.The_Lions_of_Al_Rassan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1659900897l/104101._SY75_.jpg,4.3,26980.0,1995.0,middle-eastern-fantasy
The Djinn Falls in Love & Other Stories (Paperback),Mahvesh Murad,https://www.goodreads.com/book/show/30753517-the-djinn-falls-in-love-other-stories,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473606714l/30753517._SY75_.jpg,,,,middle-eastern-fantasy
Midnight Doorways: Fables from Pakistan (Hardcover),Usman T. Malik,https://www.goodreads.com/book/show/55232425-midnight-doorways,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1599250558l/55232425._SX50_.jpg,3.98,231.0,,middle-eastern-fantasy
"An Accident of Stars (Manifold Worlds, #1)",Foz Meadows,https://www.goodreads.com/book/show/26225506-an-accident-of-stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455570037l/26225506._SY75_.jpg,3.71,1353.0,2016.0,middle-eastern-fantasy
The Oracle of Stamboul (Hardcover),Michael David Lukas,https://www.goodreads.com/book/show/8584912-the-oracle-of-stamboul,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1279213407l/8584912._SY75_.jpg,3.53,3862.0,2011.0,middle-eastern-fantasy
Egyptian Heart (Kindle Edition),Kathryn Meyer Griffith,https://www.goodreads.com/book/show/6401174-egyptian-heart,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456365263l/6401174._SY75_.jpg,4.09,142.0,2007.0,middle-eastern-fantasy
The Bruising of Qilwa (Paperback),Naseem Jamnia,https://www.goodreads.com/book/show/58841709-the-bruising-of-qilwa,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1638788946l/58841709._SY75_.jpg,3.73,2546.0,2022.0,middle-eastern-fantasy
City of Bones (Mass Market Paperback),Martha Wells,https://www.goodreads.com/book/show/367335.City_of_Bones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312044300l/367335._SY75_.jpg,3.98,7122.0,1995.0,middle-eastern-fantasy
"Mara, Daughter of the Nile (Mass Market Paperback)",Eloise Jarvis McGraw,https://www.goodreads.com/book/show/406186.Mara_Daughter_of_the_Nile,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1299405805l/406186._SY75_.jpg,4.24,13826.0,1953.0,middle-eastern-fantasy
"Reflections in the Nile (Time Travel, #1)",J. Suzanne Frank,https://www.goodreads.com/book/show/495882.Reflections_in_the_Nile,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348406241l/495882._SY75_.jpg,3.93,1283.0,1997.0,middle-eastern-fantasy
"Cybele's Secret (Wildwood, #2)",Juliet Marillier,https://www.goodreads.com/book/show/963508.Cybele_s_Secret,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335030790l/963508._SX50_.jpg,4.09,13577.0,2007.0,middle-eastern-fantasy
The Heretic Queen (Hardcover),Michelle    Moran,https://www.goodreads.com/book/show/2897258-the-heretic-queen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422755729l/2897258._SY75_.jpg,4.21,26905.0,2008.0,middle-eastern-fantasy
Nefertiti (Hardcover),Michelle    Moran,https://www.goodreads.com/book/show/481446.Nefertiti,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320449831l/481446._SY75_.jpg,4.09,41322.0,2007.0,middle-eastern-fantasy
"Oracle's Moon (Elder Races, #4)",Thea Harrison,https://www.goodreads.com/book/show/11458578-oracle-s-moon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327192039l/11458578._SY75_.jpg,4.24,14626.0,2012.0,middle-eastern-fantasy
Atheist's Angel (Kindle Edition),Anna Velfman,https://www.goodreads.com/book/show/61044768-atheist-s-angel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1652847045l/61044768._SY75_.jpg,4.44,16.0,,middle-eastern-fantasy
Cursed Sands of Time (The Cursed Hearts of Egypt Book 1),Shelly Shoemaker,https://www.goodreads.com/book/show/203779690-cursed-sands-of-time,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1759056817l/203779690._SY75_.jpg,3.68,82.0,,middle-eastern-fantasy
"Echo in Time (Echo Trilogy, #1)",Lindsey Sparks,https://www.goodreads.com/book/show/75511769-echo-in-time,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1672672560l/75511769._SY75_.jpg,3.93,5176.0,2013.0,middle-eastern-fantasy
"The Binding Stone (Djinn, #1)",Lizzy Gayle,https://www.goodreads.com/book/show/195336828-the-binding-stone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1690666915l/195336828._SX50_.jpg,4.34,47.0,,middle-eastern-fantasy
"The Night Market (Bound by Ravens, #2)",Jesikah Sundin,https://www.goodreads.com/book/show/214117009-the-night-market,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717250264l/214117009._SY75_.jpg,3.96,2623.0,,middle-eastern-fantasy
"Empire of Shadows (Raiders of the Arcana, #1)",Jacquelyn Benson,https://www.goodreads.com/book/show/201845532-empire-of-shadows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699802440l/201845532._SY75_.jpg,4.16,8980.0,2024.0,middle-eastern-fantasy
"The Assassin Bride (The King and the Assassin, #1)",Anastasis Blythe,https://www.goodreads.com/book/show/60668712-the-assassin-bride,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1647901669l/60668712._SY75_.jpg,4.13,2455.0,,middle-eastern-fantasy
"Of Sand & Silk (The Divine Tapestry, #1)",Claire    Butler,https://www.goodreads.com/book/show/209260206-of-sand-silk,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1709122255l/209260206._SY75_.jpg,4.46,150.0,,middle-eastern-fantasy
"Ice & Ivy (Mages of the Wheel, #4)",J.D.  Evans,https://www.goodreads.com/book/show/198245056-ice-ivy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1693431148l/198245056._SX50_.jpg,4.56,3839.0,,middle-eastern-fantasy
"Of Sand and Bone (Breath, #2)",Victoria Dougherty,https://www.goodreads.com/book/show/62630157-of-sand-and-bone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1663534563l/62630157._SY75_.jpg,4.56,25.0,,middle-eastern-fantasy
"Wind & Wildfire (Mages of the Wheel, #0)",J.D.  Evans,https://www.goodreads.com/book/show/57776839-wind-wildfire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1618793712l/57776839._SY75_.jpg,4.53,2593.0,2020.0,middle-eastern-fantasy
The Annotated Arabian Nights: Tales from 1001 Nights (Hardcover),Yasmine Seale,https://www.goodreads.com/book/show/56769521-the-annotated-arabian-nights,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1623123312l/56769521._SX50_.jpg,,,,middle-eastern-fantasy
"Breath (Breath, #1)",Victoria Dougherty,https://www.goodreads.com/book/show/53523459-breath,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590623282l/53523459._SY75_.jpg,4.48,46.0,2020.0,middle-eastern-fantasy
"Siren & Scion (Mages of the Wheel, #3)",J.D.  Evans,https://www.goodreads.com/book/show/51485441-siren-scion,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588853290l/51485441._SY75_.jpg,4.03,4611.0,2020.0,middle-eastern-fantasy
"Storm & Shield (Mages of the Wheel, #2)",J.D.  Evans,https://www.goodreads.com/book/show/50403674-storm-shield,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581711548l/50403674._SY75_.jpg,4.06,6252.0,2020.0,middle-eastern-fantasy
"The Moth & the Flame (The Wrath & the Dawn, #0.25)",Renée Ahdieh,https://www.goodreads.com/book/show/28574949-the-moth-the-flame,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454024506l/28574949._SX50_.jpg,3.9,8942.0,2016.0,middle-eastern-fantasy
"The Hidden Palace (The Golem and the Jinni, #2)",Helene Wecker,https://www.goodreads.com/book/show/36300633-the-hidden-palace,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1606832260l/36300633._SX50_.jpg,4.13,18555.0,2021.0,middle-eastern-fantasy
"A Thousand Nights (A Thousand Nights, #1)",E.K. Johnston,https://www.goodreads.com/book/show/21524446-a-thousand-nights,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436162131l/21524446._SY75_.jpg,3.63,14244.0,2015.0,middle-eastern-fantasy
"The River of Silver: Tales from the Daevabad Trilogy (The Daevabad Trilogy, #3.5)",S.A. Chakraborty,https://www.goodreads.com/book/show/60133986-the-river-of-silver,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1652160621l/60133986._SY75_.jpg,4.26,13380.0,2022.0,middle-eastern-fantasy
"A Reaper at the Gates (An Ember in the Ashes, #3)",Sabaa Tahir,https://www.goodreads.com/book/show/213075365-a-reaper-at-the-gates,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1715195973l/213075365._SY75_.jpg,4.12,123806.0,2018.0,middle-eastern-fantasy
"The Descent of the Drowned (The Descent of the Drowned, #1)",Ana Lal Din,https://www.goodreads.com/book/show/55256435-the-descent-of-the-drowned,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1599483504l/55256435._SX50_.jpg,3.85,599.0,2021.0,middle-eastern-fantasy
"Thief of Cahraman (Fairytales of Folkshore, #1)",Lucy Tempest,https://www.goodreads.com/book/show/40933577-thief-of-cahraman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532402317l/40933577._SY75_.jpg,4.15,1461.0,2018.0,middle-eastern-fantasy
A Whole New World (Hardcover),Liz Braswell,https://www.goodreads.com/book/show/24397040-a-whole-new-world,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433796054l/24397040._SX50_.jpg,3.48,39793.0,2015.0,middle-eastern-fantasy
Shadow Spinner (Paperback),Susan     Fletcher,https://www.goodreads.com/book/show/238460.Shadow_Spinner,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474005636l/238460._SY75_.jpg,4.09,8503.0,1998.0,middle-eastern-fantasy
"Blood Passage (Dark Caravan Cycle, #2)",Heather Demetrios,https://www.goodreads.com/book/show/18805154-blood-passage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449247389l/18805154._SX50_.jpg,3.79,940.0,2016.0,middle-eastern-fantasy
"In the Cities of Coin and Spice (The Orphan's Tales, #2)",Catherynne M. Valente,https://www.goodreads.com/book/show/547448.In_the_Cities_of_Coin_and_Spice,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320495997l/547448._SX50_.jpg,4.39,2989.0,2007.0,middle-eastern-fantasy
"In the Night Garden (The Orphan's Tales, #1)",Catherynne M. Valente,https://www.goodreads.com/book/show/202769.In_the_Night_Garden,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320548374l/202769._SX50_.jpg,4.03,9312.0,2006.0,middle-eastern-fantasy
Vessel (Hardcover),Sarah Beth Durst,https://www.goodreads.com/book/show/13056868-vessel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333623382l/13056868._SY75_.jpg,3.85,5547.0,2012.0,middle-eastern-fantasy
"The Girl of Fire and Thorns (Fire and Thorns, #1)",Rae Carson,https://www.goodreads.com/book/show/10429092-the-girl-of-fire-and-thorns,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1323448113l/10429092._SY75_.jpg,3.78,83801.0,2011.0,middle-eastern-fantasy
"The Princess of Dhagabad (The Spirits of the Ancient Sands, #1)",Anna Kashina,https://www.goodreads.com/book/show/17238093-the-princess-of-dhagabad,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358104118l/17238093._SY75_.jpg,3.48,298.0,2000.0,middle-eastern-fantasy
Khaled (Wildside Fantasy),F. Marion Crawford,https://www.goodreads.com/book/show/863719.Khaled,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348134313l/863719._SY75_.jpg,3.89,102.0,1891.0,middle-eastern-fantasy
Puffin Classics Sword of Fire (A Puffin Book).,Federico Ivanier,https://www.goodreads.com/book/show/237868387-puffin-classics-sword-of-fire-a-puffin-book,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1751553211l/237868387._SY75_.jpg,4.0,4.0,,latin-american-fantasy
The Bewitching (Hardcover),Silvia Moreno-Garcia,https://www.goodreads.com/book/show/220458657-the-bewitching,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1733380797l/220458657._SY75_.jpg,3.81,41928.0,2025.0,latin-american-fantasy
Mexican Gothic (Hardcover),Silvia Moreno-Garcia,https://www.goodreads.com/book/show/53152636-mexican-gothic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1607462569l/53152636._SY75_.jpg,3.66,451774.0,2020.0,latin-american-fantasy
The Novices of Lerna (Paperback),Ángel Bonomini,https://www.goodreads.com/book/show/192631581-the-novices-of-lerna,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702697033l/192631581._SY75_.jpg,3.48,572.0,2024.0,latin-american-fantasy
The House of the Spirits (Paperback),Isabel Allende,https://www.goodreads.com/book/show/9328.The_House_of_the_Spirits,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621672028l/9328._SY75_.jpg,4.3,328877.0,1982.0,latin-american-fantasy
"Shadowshaper (Shadowshaper Cypher, #1)",Daniel José Older,https://www.goodreads.com/book/show/22295304-shadowshaper,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416429594l/22295304._SX50_.jpg,3.74,10949.0,2015.0,latin-american-fantasy
"Two Serpents Rise (Craft Sequence, #2)",Max Gladstone,https://www.goodreads.com/book/show/16059411-two-serpents-rise,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355469010l/16059411._SX50_.jpg,3.89,7202.0,2013.0,latin-american-fantasy
Silver Nitrate (Hardcover),Silvia Moreno-Garcia,https://www.goodreads.com/book/show/63249718-silver-nitrate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1670014934l/63249718._SY75_.jpg,3.58,30920.0,2023.0,latin-american-fantasy
"Dead Things (Eric Carter, #1)",Stephen Blackmoore,https://www.goodreads.com/book/show/15784263-dead-things,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366306674l/15784263._SY75_.jpg,3.79,5769.0,2013.0,latin-american-fantasy
The Last Tale of the Flower Bride (Hardcover),Roshani Chokshi,https://www.goodreads.com/book/show/61150759-the-last-tale-of-the-flower-bride,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1675641961l/61150759._SY75_.jpg,3.69,31545.0,2023.0,latin-american-fantasy
"Crucible of Gold (Temeraire, #7)",Naomi Novik,https://www.goodreads.com/book/show/12069434-crucible-of-gold,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333577662l/12069434._SX50_.jpg,3.99,19413.0,2012.0,latin-american-fantasy
The Storyteller's Death (Paperback),Ann Dávila Cardinal,https://www.goodreads.com/book/show/57695734-the-storyteller-s-death,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655488326l/57695734._SY75_.jpg,3.74,11580.0,2022.0,latin-american-fantasy
The Daughter of Doctor Moreau (Hardcover),Silvia Moreno-Garcia,https://www.goodreads.com/book/show/54829360-the-daughter-of-doctor-moreau,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1642777183l/54829360._SY75_.jpg,3.57,40593.0,2022.0,latin-american-fantasy
